0	0		0						1		Admin	02/01/2024 11:52:23		0	0		0	0	created for Lovaniensia	112				21/02/2024 14:03:20	Yanne	Trouwe Belg	Trouwe Belg		0	0			printer / publisher
0	0	yes	1844						2		Admin	02/01/2024 11:52:23		0	0	yes	1719	0	created for Lovaniensia	113		Venice		30/04/2024 10:16:49	Yanne		Typographia Balleoniana	Typographia Balleoniana	8273	0			printer / publisher
0	0		0						1		Admin	02/01/2024 11:52:23		0	0		0	0	created for Lovaniensia	114				21/02/2024 14:03:20	Yanne		Woelen-Bosch		0	0			printer / publisher
0	0		1798							1	Admin	02/01/2024 11:55:31		0	0		1388	0		115		Cologne		30/04/2024 10:16:49	Yanne		University of Cologne		737	0			university
0	0		0								Yanne	21/02/2024 10:00:56		0	0		0	0	created for CAA	116		Halle		30/04/2024 10:16:49	Yanne	Onze-Lieve-Vrouw van Halle	Onze-Lieve-Vrouw van Halle		252	0			monastic / religious
0	0		0						268		Yanne	21/02/2024 13:50:16		0	0		0	0	created for CAA	117				21/02/2024 14:03:38	Yanne		printer / publisher unknown		0	0			printer / publisher
0	0		1771						1		Yanne	21/02/2024 14:02:23		0	0		1649	0	created for CAA	118		Trnava		30/04/2024 10:16:49	Yanne		Academia Societatis Jesu	Academia Societatis Jesu	9204	36	Society of Jesus		printer / publisher
0	0		0						1		Yanne	21/02/2024 14:02:23		0	0		0	0	created for CAA	119		Coimbra		30/04/2024 10:16:49	Yanne		Colégio das Artes		9210	0			printer / publisher
0	0	yes	1660						1		Yanne	21/02/2024 14:02:23		0	0		1582	0	created for CAA	120		Paris		30/04/2024 10:16:49	Yanne		Compagnie de la Grande Navire		495	0			printer / publisher
0	0		0						1		Yanne	21/02/2024 14:02:23		0	0		0	0	created for CAA	121				21/02/2024 14:03:38	Yanne	Congregatie van Saint-Maur	Congrégation de Saint-Maur		0	0			printer / publisher
0	0		1844						1		Yanne	21/02/2024 14:02:23		0	0		1758	0	created for CAA	122		Berdychiv		30/04/2024 10:16:49	Yanne		Drukarnia Jego Królewskiej Mości i Rzeczpospolitej		9231	0			printer / publisher
0	0		1640						1		Yanne	21/02/2024 14:02:23		0	0		1584	0	created for CAA	123		London		30/04/2024 10:16:49	Yanne		Eliot's Court Press		5262	0			printer / publisher
0	0		0						1		Yanne	21/02/2024 14:02:23		0	0		0	0	created for CAA	124				21/02/2024 14:03:38	Yanne		Faculty of law (Vienna)		0	0			printer / publisher
0	0		0						1		Yanne	21/02/2024 14:02:23		0	0		0	0	created for CAA	125				21/02/2024 14:03:38	Yanne		Faculty of law (Wittenberg)		0	0			printer / publisher
0	0		0						1		Yanne	21/02/2024 14:02:23		0	0		0	0	created for CAA	126				21/02/2024 14:03:38	Yanne		Faculty of Theology (Douai)		0	0			printer / publisher
0	0		1812						1		Yanne	21/02/2024 14:02:23		0	0		1790	0	created for CAA	127		Valencia		30/04/2024 10:16:49	Yanne		Imprenta del Diario		8175	0			printer / publisher
0	0		1830						1		Yanne	21/02/2024 14:02:23		0	0		1600	0	created for CAA	128		Madrid		30/04/2024 10:16:49	Yanne		Imprenta real		5392	0			printer / publisher
0	0	yes	1789						1		Yanne	21/02/2024 14:02:23		0	0	yes	1772	0	created for CAA	129		Brussels		30/04/2024 10:16:49	Yanne		Imprimerie académique		116	0			printer / publisher
0	0	yes	1790						1		Yanne	21/02/2024 14:02:23		0	0		1784	0	created for CAA	130		Brussels		30/04/2024 10:16:49	Yanne		Imprimerie des Nations		116	0			printer / publisher
0	0		0						1		Yanne	21/02/2024 14:02:23		0	0		0	0	created for CAA	131		Leuven		30/04/2024 10:16:49	Yanne		Seminarium Generale		2	0			printer / publisher
0	0		0						2		Yanne	21/02/2024 14:02:23	active 18th century	0	0		0	0	created for CAA	132		Leuven		30/04/2024 10:16:49	Yanne		Libraires associés		2	0			printer / publisher
0	0		0						1		Yanne	21/02/2024 14:02:23		0	0		0	0	created for CAA	133		Bologna		30/04/2024 10:16:49	Yanne		Longhi		9208	0			printer / publisher
0	0		0						1		Yanne	21/02/2024 14:02:23		0	0		0	0	created for CAA	134		Cologne		30/04/2024 10:16:49	Yanne		Metternich workshop	Officina Metternich	737	0			printer / publisher
0	0		1624						1		Yanne	21/02/2024 14:02:23		0	0		1609	0	created for CAA	135		Paris		30/04/2024 10:16:49	Yanne		Nivelliana workshop	Officina Nivelliana	495	0			printer / publisher
0	0		1620						1		Yanne	21/02/2024 14:02:23		0	0		1605	0	created for CAA	136		London		30/04/2024 10:16:49	Yanne		Nortoniana workshop	Officina Nortoniana	5262	0			printer / publisher
0	0	yes	1600						1		Yanne	21/02/2024 14:02:23		0	0		1568	0	created for CAA	137		Basel		30/04/2024 10:16:49	Yanne		Oporiniana workshop	Officina Oporiniana	1297	0			printer / publisher
0	0		0						2		Yanne	21/02/2024 14:02:23		0	0		0	0	created for CAA	138				21/02/2024 14:03:38	Yanne	Raad van Brabant	Raad van Brabant		0	0			printer / publisher
0	0	yes	1671						1		Yanne	21/02/2024 14:02:23		0	0		1633	0	created for CAA	139		Paris		30/04/2024 10:16:49	Yanne		Société typographique		495	0			printer / publisher
0	0		1588						1		Yanne	21/02/2024 14:02:23		0	0		1544	0	created for CAA	140		Venice		30/04/2024 10:16:49	Yanne		Speranza		8273	0			printer / publisher
0	0		1598						1		Yanne	21/02/2024 14:02:23		0	0		1563	0	created for CAA	141		Rome		30/04/2024 10:16:49	Yanne		Stamperia del Popolo Romano		740	0			printer / publisher
0	0		0						1		Yanne	21/02/2024 14:02:23		0	0		0	0	created for CAA	142				21/02/2024 14:03:38	Yanne	Staten van Holland	Staten van Holland		0	0			printer / publisher
0	0		1790						3		Yanne	21/02/2024 14:02:23		0	0		1577	0	created for CAA	143				06/03/2024 11:52:03	Yanne	Staten-Generaal van de Verenigde Nederlandse Staten	Staten-Generaal van de Verenigde Nederlandse Staten		0	0			printer / publisher
0	0	yes	1799						2		Yanne	21/02/2024 14:02:23		0	0		1673	0	created for CAA	144		Oxford		30/04/2024 10:16:49	Yanne		Sheldonian Theatre	Theatrum Sheldonianum	6572	0			printer / publisher
0	0		1797						1		Yanne	21/02/2024 14:02:23	fictitious printer	0	0		1796	0	created for CAA	145				06/03/2024 11:52:42	Yanne	Vrije drukpers	Vrije drukpers		0	0			printer / publisher
0	0		0						2		Yanne	21/02/2024 14:02:23		0	0		0	0	created for CAA	146				21/02/2024 14:03:38	Yanne		Societas Minima	Societas Minima	0	0			printer / publisher
0	0		0						1		Yanne	21/02/2024 14:02:23		0	0		0	0	created for CAA	147		Paris		30/04/2024 10:16:49	Yanne		Collegium Italorum	Collegium Italorum	495	0			printer / publisher
0	0		0						1		Yanne	21/02/2024 14:02:23		0	0		0	0	created for CAA	148				21/02/2024 14:03:38	Yanne		neuen Buchhandlung		0	0			printer / publisher
0	0		0						1		Yanne	21/02/2024 14:02:23		0	0		0	0	created for CAA	149				21/02/2024 14:03:38	Yanne		Sumptibus Societatis	Sumptibus Societatis	0	0			printer / publisher
