12337	141456	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12338	141457	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12339	141458	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12340	141459	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12341	141444	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12342	141461	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12343	141462	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12344	141463	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12345	141464	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12346	141465	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12347	141466	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12348	141467	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12349	141468	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12350	141469	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12351	141470	2	1556	10	7	1790	10	7	1790	matriculation	student	minorennis			import from Matrikels2-0_PublicationVersion_20230816
12352	141486	2	1556	5	10	1790	5	10	1790	matriculation	student		nobilis		import from Matrikels2-0_PublicationVersion_20230816
12353	141501	2	1556	23	10	1790	23	10	1790	matriculation	student		nobilis		import from Matrikels2-0_PublicationVersion_20230816
12354	141502	2	1556	23	10	1790	23	10	1790	matriculation	student		nobilis		import from Matrikels2-0_PublicationVersion_20230816
12355	141514	2	1556	17	11	1790	17	11	1790	matriculation	student		nobilis		import from Matrikels2-0_PublicationVersion_20230816
12356	141516	2	1556	10	12	1790	10	12	1790	matriculation	student		nobilis		import from Matrikels2-0_PublicationVersion_20230816
12357	141639	2	1556	16	1	1791	16	1	1791	matriculation	student		nobilis		import from Matrikels2-0_PublicationVersion_20230816
12358	141735	2	1556	21	1	1791	21	1	1791	matriculation	student		nobilis		import from Matrikels2-0_PublicationVersion_20230816
12359	141487	2	1556	5	10	1790	5	10	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12360	141488	2	1556	5	10	1790	5	10	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12361	141489	2	1556	5	10	1790	5	10	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12362	141490	2	1556	5	10	1790	5	10	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12363	141491	2	1556	5	10	1790	5	10	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12364	141492	2	1556	5	10	1790	5	10	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12365	141493	2	1556	7	10	1790	7	10	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12366	141494	2	1556	9	10	1790	9	10	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12367	141495	2	1556	14	10	1790	14	10	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12368	141496	2	1556	14	10	1790	14	10	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12369	141497	2	1556	15	10	1790	15	10	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12370	141498	2	1556	17	10	1790	17	10	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12371	141499	2	1556	18	10	1790	18	10	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12372	141500	2	1556	22	10	1790	22	10	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12373	141503	2	1556	23	10	1790	23	10	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12374	141504	2	1556	23	10	1790	23	10	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12375	141505	2	1556	29	10	1790	29	10	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12376	141506	2	1556	30	10	1790	30	10	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12377	141507	2	1556	1	11	1790	1	11	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12378	141508	2	1556	2	11	1790	2	11	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12379	141509	2	1556	4	11	1790	4	11	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12380	141510	2	1556	6	11	1790	6	11	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12381	141511	2	1556	9	11	1790	9	11	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12382	141512	2	1556	10	11	1790	10	11	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12383	141513	2	1556	16	11	1790	16	11	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12384	141515	2	1556	19	11	1790	19	11	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12385	141517	2	1556	22	12	1790	22	12	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
12386	141518	2	1556	23	12	1790	23	12	1790	matriculation	student	maiorennis			import from Matrikels2-0_PublicationVersion_20230816
